"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor";"variacao_abs";"variacao_pct"
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2021;11305;-175;-1,52
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2022;22576;11271;99,7
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2023;23428;852;3,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2024;24441;1013;4,32
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2025;24989;548;2,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2009;22459;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2010;23001;542;2,41
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2011;23235;234;1,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2012;23461;226;0,97
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2013;23861;400;1,7
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2014;24076;215;0,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2015;24286;210;0,87
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2016;24488;202;0,83
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2017;24682;194;0,79
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2018;25181;499;2,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2019;25374;193;0,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2020;25565;191;0,75
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2021;25752;187;0,73
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2022;24204;-1548;-6,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2023;25149;945;3,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2024;25218;69;0,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"Soure";"-";2025;25315;97;0,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2009;72720;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2010;79297;6577;9,04
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2011;82433;3136;3,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2012;85468;3035;3,68
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2013;90552;5084;5,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2014;93906;3354;3,7
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2015;97161;3255;3,47
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2016;100300;3139;3,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2017;103321;3021;3,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2018;103664;343;0,33
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2019;106339;2675;2,58
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2020;108969;2630;2,47
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2021;111554;2585;2,37
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2022;72493;-39061;-35,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2023;76033;3540;4,88
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2024;75526;-507;-0,67
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Tocantins";"Tailândia";"-";2025;75290;-236;-0,31
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2009;10580;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2010;10262;-318;-3,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2011;10416;154;1,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2012;10565;149;1,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2013;10822;257;2,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2014;10973;151;1,4
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2015;11120;147;1,34
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2016;11262;142;1,28
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2017;11399;137;1,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2018;11591;192;1,68
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2019;11720;129;1,11
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2020;11847;127;1,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2021;11971;124;1,05
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2022;10400;-1571;-13,12
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2023;10816;416;4
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2024;10815;-1;-0,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"Terra Alta";"-";2025;10837;22;0,2
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2009;16004;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2010;16949;945;5,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2011;17130;181;1,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2012;17305;175;1,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2013;17614;309;1,79
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2014;17783;169;0,96
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2015;17946;163;0,92
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2016;18105;159;0,89
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2017;18257;152;0,84
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2018;18619;362;1,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2019;18769;150;0,81
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2020;18917;148;0,79
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2021;19063;146;0,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2022;18782;-281;-1,47
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2023;19508;726;3,87
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2024;19667;159;0,82
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Baixo Amazonas";"Terra Santa";"-";2025;19792;125;0,64
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2009;48607;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2010;56518;7911;16,28
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2011;57228;710;1,26
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2012;57914;686;1,2
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2013;59112;1198;2,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2014;59795;683;1,16
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2015;60456;661;1,11
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2016;61095;639;1,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2017;61709;614;1
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2018;62854;1145;1,86
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2019;63447;593;0,94
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2020;64030;583;0,92
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2021;64604;574;0,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2022;67585;2981;4,61
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2023;71307;3722;5,51
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2024;72326;1019;1,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Capim";"Tomé-Açu";"-";2025;73058;732;1,01
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Tracuateua";"-";2009;27825;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"Tracuateua";"-";2010;27455;-370;-1,33
